BasinID,Year,Month,Rainfed croplands,Mosaic cropland (50-70%) / vegetation (grassland/shrubland/forest) (20-50%),Mosaic vegetation (grassland/shrubland/forest) (50-70%) / cropland (20-50%) ,Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m),Closed (>40%) broadleaved deciduous forest (>5m),Open (15-40%) broadleaved deciduous forest/woodland (>5m),Open (15-40%) needleleaved deciduous or evergreen forest (>5m),Mosaic forest or shrubland (50-70%) / grassland (20-50%),Mosaic grassland (50-70%) / forest or shrubland (20-50%) ,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","Closed to open (>15%) herbaceous vegetation (grassland, savannas or lichens/mosses)",Sparse (<15%) vegetation,"Closed to open (>15%) grassland or woody vegetation on regularly flooded or waterlogged soil - Fresh, brackish or saline water",Bare areas,Water bodies
116,2004,1,0,0,1.977,0,2.583,2.03,4.567,1.3,2.08,2.059,1.511,0,0,0,0
116,2004,2,0,0,2.364,0,3.059,2.493,4.692,2.017,2.539,2.455,2.084,0,0,0,0
116,2004,3,0,0,2.455,0,3.193,2.568,5.375,2.183,2.516,2.601,2.155,0,0,0,0
116,2004,4,0,0,2.116,0,2.765,2.213,4.975,1.825,2.075,2.284,1.803,0,0,0,0
116,2004,5,0,0,1.517,0,2.44,1.738,4.222,1.244,1.509,1.854,1.237,0,0,0,0
116,2004,6,0,0,1.087,0,1.954,1.283,3.392,0.933,1.045,1.415,0.92,0,0,0,0
116,2004,7,0,0,0.86,0,1.648,1.013,3.133,0.733,0.825,1.17,0.722,0,0,0,0
116,2004,8,0,0,0.827,0,1.506,0.956,2.767,0.708,0.789,1.078,0.731,0,0,0,0
116,2004,9,0,0,0.771,0,1.3,0.867,1.533,0.733,0.705,0.968,0.712,0,0,0,0
116,2004,10,0,0,0.817,0,1.425,0.952,1.483,0.75,0.78,1.096,0.726,0,0,0,0
116,2004,11,0,0,0.871,0,1.99,1.109,2.322,0.644,0.848,1.4,0.692,0,0,0,0
116,2004,12,0,0,1.034,0,2.271,1.306,4.517,0.633,1.216,1.478,0.797,0,0,0,0
116,2005,1,0,0,2.203,0,2.85,2.273,5.342,1.9,2.389,2.376,1.892,0,0,0,0
116,2005,2,0,0,2.264,0,2.984,2.394,5.242,1.95,2.393,2.423,2.08,0,0,0,0
116,2005,3,0,0,2.271,0,3.11,2.433,5.192,1.908,2.305,2.512,1.999,0,0,0,0
116,2005,4,0,0,1.894,0,2.997,2.148,4.833,1.589,1.776,2.296,1.565,0,0,0,0
116,2005,5,0,0,1.223,0,2.204,1.437,4.167,0.967,1.13,1.586,0.961,0,0,0,0
116,2005,6,0,0,0.934,0,1.857,1.132,3.3,0.783,0.886,1.281,0.762,0,0,0,0
116,2005,7,0,0,0.762,0,1.584,0.938,3.192,0.625,0.734,1.085,0.629,0,0,0,0
116,2005,8,0,0,0.727,0,1.381,0.871,2.275,0.617,0.691,0.997,0.643,0,0,0,0
116,2005,9,0,0,0.711,0,1.187,0.831,1.25,0.617,0.714,0.923,0.655,0,0,0,0
116,2005,10,0,0,0.744,0,1.246,0.871,1.2,0.622,0.742,0.941,0.667,0,0,0,0
116,2005,11,0,0,0.933,0,1.763,1.13,2.192,0.758,1.052,1.265,0.806,0,0,0,0
116,2005,12,0,0,1.247,0,2.064,1.456,3.325,1.025,1.386,1.555,1.005,0,0,0,0
116,2006,1,0,0,1.722,0,2.533,1.861,4.8,1.408,1.734,1.959,1.455,0,0,0,0
116,2006,2,0,0,2.274,0,3.043,2.387,5.425,1.85,2.102,2.48,1.895,0,0,0,0
116,2006,3,0,0,2.044,0,2.578,2.113,4.458,1.758,1.916,2.184,1.795,0,0,0,0
116,2006,4,0,0,2.062,0,2.863,2.17,5.111,1.822,2.045,2.321,1.724,0,0,0,0
116,2006,5,0,0,1.619,0,2.451,1.81,4.033,1.35,1.577,1.912,1.346,0,0,0,0
116,2006,6,0,0,1.168,0,2.052,1.406,3.492,0.967,1.148,1.498,0.999,0,0,0,0
116,2006,7,0,0,0.842,0,1.721,1.073,3.058,0.742,0.875,1.202,0.757,0,0,0,0
116,2006,8,0,0,0.763,0,1.549,0.954,2.233,0.608,0.795,1.096,0.69,0,0,0,0
116,2006,9,0,0,0.704,0,1.19,0.852,1.142,0.617,0.743,0.941,0.642,0,0,0,0
116,2006,10,0,0,0.685,0,1.161,0.88,1.067,0.678,0.745,0.959,0.709,0,0,0,0
116,2006,11,0,0,0.8,0,1.624,1.066,1.975,0.767,0.925,1.249,0.789,0,0,0,0
116,2006,12,0,0,1.338,0,2.108,1.425,4.767,1.3,1.45,1.637,1.094,0,0,0,0
117,2000,1,0,0,1.933,0,1.991,1.983,0,0,0,1.963,0,0,0,0,0
117,2000,2,0,0,2.169,0,2.148,2.109,0,0,0,2.071,0,0,0,0,0
117,2000,3,0,0,2.151,0,2.291,2.223,0,0,0,2.169,0,0,0,0,0
117,2000,4,0,0,2.061,0,2.064,2.033,0,0,0,1.967,0,0,0,0,0
117,2000,5,0,0,1.7,0,1.742,1.674,0,0,0,1.614,0,0,0,0,0
117,2000,6,0,0,1.156,0,1.279,1.234,0,0,0,1.186,0,0,0,0,0
117,2000,7,0,0,0.899,0,1.03,0.988,0,0,0,0.959,0,0,0,0,0
117,2000,8,0,0,0.876,0,1.078,1.029,0,0,0,0.999,0,0,0,0,0
117,2000,9,0,0,0.896,0,1.106,1.061,0,0,0,1.032,0,0,0,0,0
117,2000,10,0,0,0.985,0,1.226,1.167,0,0,0,1.13,0,0,0,0,0
117,2000,11,0,0,1.165,0,1.335,1.29,0,0,0,1.251,0,0,0,0,0
117,2000,12,0,0,1.985,0,1.935,1.884,0,0,0,1.83,0,0,0,0,0
117,2001,1,0,0,1.776,0,1.932,1.913,0,0,0,1.901,0,0,0,0,0
117,2001,2,0,0,1.903,0,2.056,2.027,0,0,0,1.975,0,0,0,0,0
117,2001,3,0,0,1.938,0,2.133,2.092,0,0,0,2.005,0,0,0,0,0
117,2001,4,0,0,2.131,0,2.125,2.086,0,0,0,2.057,0,0,0,0,0
117,2001,5,0,0,1.49,0,1.575,1.489,0,0,0,1.472,0,0,0,0,0
117,2001,6,0,0,0.919,0,1.018,0.981,0,0,0,0.945,0,0,0,0,0
117,2001,7,0,0,0.807,0,0.947,0.895,0,0,0,0.873,0,0,0,0,0
117,2001,8,0,0,0.826,0,1.005,0.953,0,0,0,0.919,0,0,0,0,0
117,2001,9,0,0,0.906,0,1.119,1.075,0,0,0,1.046,0,0,0,0,0
117,2001,10,0,0,0.92,0,1.281,1.193,0,0,0,1.166,0,0,0,0,0
117,2001,11,0,0,1.1,0,1.455,1.35,0,0,0,1.344,0,0,0,0,0
117,2001,12,0,0,1.614,0,1.734,1.697,0,0,0,1.685,0,0,0,0,0
117,2002,1,0,0,1.469,0,1.899,1.814,0,0,0,1.741,0,0,0,0,0
117,2002,2,0,0,1.689,0,2.034,1.966,0,0,0,1.911,0,0,0,0,0
117,2002,3,0,0,1.961,0,2.267,2.211,0,0,0,2.217,0,0,0,0,0
117,2002,4,0,0,1.941,0,2.004,1.886,0,0,0,1.864,0,0,0,0,0
117,2002,5,0,0,1.601,0,1.663,1.634,0,0,0,1.576,0,0,0,0,0
117,2002,6,0,0,1.163,0,1.264,1.228,0,0,0,1.183,0,0,0,0,0
117,2002,7,0,0,0.958,0,1.04,1.004,0,0,0,0.981,0,0,0,0,0
117,2002,8,0,0,0.915,0,1.037,1.025,0,0,0,0.992,0,0,0,0,0
117,2002,9,0,0,0.989,0,1.141,1.108,0,0,0,1.088,0,0,0,0,0
117,2002,10,0,0,0.993,0,1.189,1.141,0,0,0,1.135,0,0,0,0,0
117,2002,11,0,0,1.332,0,1.509,1.433,0,0,0,1.451,0,0,0,0,0
117,2002,12,0,0,1.701,0,1.639,1.632,0,0,0,1.673,0,0,0,0,0
117,2003,1,0,0,1.872,0,2,1.993,0,0,0,1.994,0,0,0,0,0
117,2003,2,0,0,2.136,0,2.066,2.042,0,0,0,2.04,0,0,0,0,0
117,2003,3,0,0,2.424,0,2.041,2.073,0,0,0,2.002,0,0,0,0,0
117,2003,4,0,0,2.13,0,2.027,2.033,0,0,0,1.993,0,0,0,0,0
117,2003,5,0,0,1.575,0,1.714,1.669,0,0,0,1.611,0,0,0,0,0
117,2003,6,0,0,1.143,0,1.278,1.241,0,0,0,1.203,0,0,0,0,0
117,2003,7,0,0,0.981,0,1.1,1.065,0,0,0,1.032,0,0,0,0,0
117,2003,8,0,0,0.988,0,1.115,1.086,0,0,0,1.063,0,0,0,0,0
117,2003,9,0,0,0.922,0,1.094,1.065,0,0,0,1.039,0,0,0,0,0
117,2003,10,0,0,0.924,0,1.188,1.117,0,0,0,1.096,0,0,0,0,0
117,2003,11,0,0,1.007,0,1.281,1.197,0,0,0,1.193,0,0,0,0,0
117,2003,12,0,0,1.433,0,1.515,1.523,0,0,0,1.503,0,0,0,0,0
117,2004,1,0,0,2.225,0,1.93,1.914,0,0,0,1.91,0,0,0,0,0
117,2004,2,0,0,2.258,0,2.059,1.975,0,0,0,1.969,0,0,0,0,0
117,2004,3,0,0,2.34,0,2.291,2.25,0,0,0,2.257,0,0,0,0,0
117,2004,4,0,0,2.171,0,2.089,2.053,0,0,0,2.04,0,0,0,0,0
117,2004,5,0,0,1.741,0,1.857,1.796,0,0,0,1.753,0,0,0,0,0
117,2004,6,0,0,1.256,0,1.375,1.334,0,0,0,1.298,0,0,0,0,0
117,2004,7,0,0,1.012,0,1.128,1.098,0,0,0,1.079,0,0,0,0,0
117,2004,8,0,0,1.01,0,1.11,1.094,0,0,0,1.08,0,0,0,0,0
117,2004,9,0,0,0.964,0,1.109,1.088,0,0,0,1.066,0,0,0,0,0
117,2004,10,0,0,0.974,0,1.143,1.099,0,0,0,1.12,0,0,0,0,0
117,2004,11,0,0,1.165,0,1.34,1.289,0,0,0,1.318,0,0,0,0,0
117,2004,12,0,0,1.5,0,1.541,1.494,0,0,0,1.499,0,0,0,0,0
117,2005,1,0,0,1.953,0,2.258,2.163,0,0,0,2.139,0,0,0,0,0
117,2005,2,0,0,2.471,0,2.365,2.348,0,0,0,2.307,0,0,0,0,0
117,2005,3,0,0,2.376,0,2.361,2.268,0,0,0,2.247,0,0,0,0,0
117,2005,4,0,0,2.065,0,2.096,2.053,0,0,0,1.986,0,0,0,0,0
117,2005,5,0,0,1.379,0,1.487,1.445,0,0,0,1.388,0,0,0,0,0
117,2005,6,0,0,1.078,0,1.213,1.168,0,0,0,1.127,0,0,0,0,0
117,2005,7,0,0,0.9,0,1.032,0.998,0,0,0,0.963,0,0,0,0,0
117,2005,8,0,0,0.864,0,1.019,0.994,0,0,0,0.956,0,0,0,0,0
117,2005,9,0,0,0.864,0,1.051,1.012,0,0,0,0.991,0,0,0,0,0
117,2005,10,0,0,0.776,0,0.973,0.903,0,0,0,0.912,0,0,0,0,0
117,2005,11,0,0,1.025,0,1.228,1.162,0,0,0,1.156,0,0,0,0,0
117,2005,12,0,0,1.472,0,1.673,1.636,0,0,0,1.57,0,0,0,0,0
117,2006,1,0,0,1.807,0,1.782,1.793,0,0,0,1.733,0,0,0,0,0
117,2006,2,0,0,1.989,0,1.963,1.912,0,0,0,1.947,0,0,0,0,0
117,2006,3,0,0,1.383,0,1.636,1.59,0,0,0,1.532,0,0,0,0,0
117,2006,4,0,0,1.83,0,1.921,1.906,0,0,0,1.84,0,0,0,0,0
117,2006,5,0,0,1.657,0,1.743,1.694,0,0,0,1.632,0,0,0,0,0
117,2006,6,0,0,1.328,0,1.401,1.356,0,0,0,1.305,0,0,0,0,0
117,2006,7,0,0,1.042,0,1.146,1.104,0,0,0,1.074,0,0,0,0,0
117,2006,8,0,0,0.988,0,1.069,1.035,0,0,0,1.015,0,0,0,0,0
117,2006,9,0,0,0.938,0,1.092,1.052,0,0,0,1.035,0,0,0,0,0
117,2006,10,0,0,0.82,0,1.07,1.021,0,0,0,1.006,0,0,0,0,0
117,2006,11,0,0,0.985,0,1.191,1.116,0,0,0,1.118,0,0,0,0,0
117,2006,12,0,0,1.506,0,1.647,1.537,0,0,0,1.581,0,0,0,0,0
118,2000,1,0,0,2.094,0,2.29,2.164,0,2.777,2.15,2.223,2.023,0,0,0,1.412
118,2000,2,0,0,2.341,0,2.338,2.318,0,2.548,2.281,2.405,2.207,0,0,0,1.492
118,2000,3,0,0,2.349,0,2.32,2.344,0,2.274,2.275,2.378,2.215,0,0,0,1.533
118,2000,4,0,0,2.242,0,2.038,2.159,0,2.156,2.025,2.191,2.054,0,0,0,1.408
118,2000,5,0,0,1.712,0,1.627,1.584,0,1.555,1.433,1.607,1.526,0,0,0,1.026
118,2000,6,0,0,1.121,0,1.18,1.131,0,0.972,1.063,1.106,1.05,0,0,0,0.79
118,2000,7,0,0,0.793,0,0.865,0.85,0,0.583,0.819,0.762,0.739,0,0,0,0.675
118,2000,8,0,0,0.646,0,0.785,0.723,0,0.58,0.637,0.662,0.645,0,0,0,0.673
118,2000,9,0,0,0.657,0,0.795,0.736,0,0.656,0.7,0.708,0.691,0,0,0,0.715
118,2000,10,0,0,0.734,0,0.865,0.832,0,0.715,0.788,0.796,0.771,0,0,0,0.7
118,2000,11,0,0,1.093,0,1.23,1.246,0,0.91,1.033,1.163,1.065,0,0,0,0.851
118,2000,12,0,0,1.834,0,1.898,2.057,0,1.957,1.856,2.022,1.803,0,0,0,1.344
118,2001,1,0,0,2.065,0,2.27,2.263,0,2.142,2.188,2.223,2.056,0,0,0,1.15
118,2001,2,0,0,2.059,0,2.21,2.185,0,2.095,2.031,2.192,1.95,0,0,0,1.008
118,2001,3,0,0,2.192,0,2.197,2.05,0,2.219,1.775,2.081,1.936,0,0,0,1.215
118,2001,4,0,0,2.197,0,2.12,2.119,0,2.126,1.858,2.13,1.968,0,0,0,1.272
118,2001,5,0,0,1.49,0,1.467,1.393,0,1.399,1.388,1.443,1.368,0,0,0,0.894
118,2001,6,0,0,0.881,0,0.95,0.929,0,0.834,0.913,0.897,0.874,0,0,0,0.712
118,2001,7,0,0,0.68,0,0.722,0.71,0,0.582,0.725,0.664,0.692,0,0,0,0.613
118,2001,8,0,0,0.623,0,0.735,0.693,0,0.565,0.725,0.64,0.619,0,0,0,0.623
118,2001,9,0,0,0.612,0,0.77,0.689,0,0.588,0.613,0.652,0.624,0,0,0,0.613
118,2001,10,0,0,0.684,0,0.933,0.802,0,0.671,0.725,0.768,0.715,0,0,0,0.726
118,2001,11,0,0,0.949,0,1.085,1.001,0,0.838,0.913,0.956,0.86,0,0,0,0.858
118,2001,12,0,0,1.2,0,1.295,1.096,0,0.9,1,1.079,0.978,0,0,0,0.892
118,2002,1,0,0,2.077,0,1.915,2.088,0,2.144,1.9,2.099,1.921,0,0,0,1.425
118,2002,2,0,0,2.466,0,2.33,2.454,0,3.123,2.269,2.529,2.298,0,0,0,1.592
118,2002,3,0,0,2.648,0,2.648,2.689,0,2.891,2.412,2.734,2.485,0,0,0,1.713
118,2002,4,0,0,2.508,0,2.527,2.44,0,2.565,2.242,2.465,2.25,0,0,0,1.479
118,2002,5,0,0,1.722,0,1.728,1.638,0,1.542,1.487,1.658,1.489,0,0,0,0.985
118,2002,6,0,0,1.206,0,1.24,1.194,0,0.969,1.112,1.177,1.063,0,0,0,0.783
118,2002,7,0,0,0.867,0,0.95,0.914,0,0.626,0.881,0.854,0.798,0,0,0,0.698
118,2002,8,0,0,0.717,0,0.855,0.772,0,0.588,0.756,0.705,0.694,0,0,0,0.662
118,2002,9,0,0,0.684,0,0.79,0.76,0,0.631,0.713,0.712,0.7,0,0,0,0.654
118,2002,10,0,0,0.718,0,0.903,0.861,0,0.704,0.725,0.803,0.766,0,0,0,0.754
118,2002,11,0,0,1.088,0,1.168,1.282,0,0.884,1.05,1.167,0.994,0,0,0,0.912
118,2002,12,0,0,1.541,0,1.538,1.571,0,1.531,1.775,1.504,1.407,0,0,0,0.981
118,2003,1,0,0,2.034,0,2.44,2.18,0,3.076,2.088,2.247,2.126,0,0,0,1.467
118,2003,2,0,0,2.241,0,2.305,2.278,0,2.478,2.112,2.296,2.109,0,0,0,1.665
118,2003,3,0,0,2.366,0,2.188,2.183,0,2.065,2.1,2.236,1.999,0,0,0,1.362
118,2003,4,0,0,2.274,0,2.47,2.225,0,2.064,2.017,2.239,2.06,0,0,0,1.372
118,2003,5,0,0,1.471,0,1.497,1.397,0,1.285,1.3,1.388,1.303,0,0,0,0.929
118,2003,6,0,0,1.018,0,1.08,1.014,0,0.769,0.95,0.953,0.913,0,0,0,0.742
118,2003,7,0,0,0.751,0,0.882,0.79,0,0.563,0.738,0.721,0.719,0,0,0,0.656
118,2003,8,0,0,0.662,0,0.83,0.733,0,0.605,0.737,0.675,0.665,0,0,0,0.683
118,2003,9,0,0,0.633,0,0.79,0.709,0,0.612,0.675,0.66,0.643,0,0,0,0.619
118,2003,10,0,0,0.684,0,0.843,0.774,0,0.673,0.717,0.728,0.7,0,0,0,0.679
118,2003,11,0,0,0.707,0,0.98,0.886,0,0.754,0.912,0.797,0.785,0,0,0,0.798
118,2003,12,0,0,1.073,0,1.527,1.203,0,1.079,0.931,1.169,1.098,0,0,0,0.937
118,2004,1,0,0,1.957,0,2.345,2.085,0,2.084,2.075,2.096,1.902,0,0,0,1.11
118,2004,2,0,0,2.173,0,2.402,2.286,0,2.37,2.125,2.261,2.087,0,0,0,1.529
118,2004,3,0,0,2.625,0,2.672,2.594,0,2.385,2.362,2.576,2.372,0,0,0,1.627
118,2004,4,0,0,2.153,0,2.055,1.981,0,1.879,1.694,1.982,1.846,0,0,0,1.25
118,2004,5,0,0,1.461,0,1.47,1.374,0,1.148,1.242,1.349,1.254,0,0,0,1.01
118,2004,6,0,0,0.991,0,1.053,0.998,0,0.746,0.925,0.951,0.921,0,0,0,0.769
118,2004,7,0,0,0.718,0,0.837,0.772,0,0.605,0.719,0.718,0.718,0,0,0,0.673
118,2004,8,0,0,0.659,0,0.793,0.707,0,0.594,0.712,0.664,0.652,0,0,0,0.66
118,2004,9,0,0,0.635,0,0.765,0.693,0,0.603,0.669,0.656,0.652,0,0,0,0.644
118,2004,10,0,0,0.697,0,1.023,0.849,0,0.678,0.706,0.782,0.775,0,0,0,0.742
118,2004,11,0,0,1.035,0,1.397,1.225,0,0.866,0.925,1.113,1.037,0,0,0,0.921
118,2004,12,0,0,1.352,0,1.49,1.475,0,1.054,1.281,1.381,1.264,0,0,0,0.99
118,2005,1,0,0,2.293,0,2.328,2.319,0,2.372,1.963,2.362,2.092,0,0,0,1.588
118,2005,2,0,0,2.536,0,2.628,2.512,0,2.537,2.162,2.53,2.332,0,0,0,1.696
118,2005,3,0,0,2.341,0,2.58,2.275,0,2.189,2.094,2.29,2.126,0,0,0,1.562
118,2005,4,0,0,1.896,0,2.047,1.864,0,1.591,1.608,1.823,1.624,0,0,0,1.195
118,2005,5,0,0,1.139,0,1.212,1.115,0,0.845,1.006,1.049,1.001,0,0,0,0.771
118,2005,6,0,0,0.78,0,0.933,0.821,0,0.636,0.75,0.744,0.756,0,0,0,0.69
118,2005,7,0,0,0.612,0,0.755,0.671,0,0.574,0.625,0.619,0.599,0,0,0,0.652
118,2005,8,0,0,0.599,0,0.75,0.668,0,0.562,0.594,0.622,0.602,0,0,0,0.606
118,2005,9,0,0,0.572,0,0.645,0.666,0,0.585,0.606,0.628,0.619,0,0,0,0.606
118,2005,10,0,0,0.564,0,0.667,0.675,0,0.571,0.567,0.634,0.602,0,0,0,0.631
118,2005,11,0,0,0.685,0,0.928,0.8,0,0.649,0.663,0.727,0.696,0,0,0,0.775
118,2005,12,0,0,0.999,0,1.263,1.047,0,0.756,0.944,0.974,0.93,0,0,0,0.935
118,2006,1,0,0,1.578,0,1.65,1.504,0,1.497,1.413,1.52,1.448,0,0,0,1.144
118,2006,2,0,0,2.157,0,2.283,2.171,0,2.246,1.819,2.169,1.993,0,0,0,1.34
118,2006,3,0,0,2.235,0,2.425,2.344,0,2.281,1.9,2.343,2.145,0,0,0,1.4
118,2006,4,0,0,2.291,0,2.503,2.362,0,2.18,1.983,2.367,2.14,0,0,0,1.313
118,2006,5,0,0,1.707,0,1.842,1.604,0,1.431,1.369,1.603,1.48,0,0,0,1.006
118,2006,6,0,0,1.158,0,1.252,1.157,0,0.961,1.094,1.129,1.058,0,0,0,0.769
118,2006,7,0,0,0.839,0,0.918,0.876,0,0.688,0.806,0.825,0.809,0,0,0,0.685
118,2006,8,0,0,0.722,0,0.832,0.76,0,0.621,0.756,0.699,0.687,0,0,0,0.633
118,2006,9,0,0,0.657,0,0.765,0.693,0,0.635,0.738,0.662,0.656,0,0,0,0.656
118,2006,10,0,0,0.649,0,0.763,0.718,0,0.648,0.75,0.683,0.687,0,0,0,0.692
118,2006,11,0,0,0.764,0,1.035,0.925,0,0.813,0.894,0.851,0.833,0,0,0,0.802
118,2006,12,0,0,1.552,0,2.348,1.969,0,1.807,1.769,1.815,1.569,0,0,0,1.265
119,2000,1,0,0,2.133,0,3.05,2.32,0,2.023,1.938,2.252,1.951,0,2.531,0,1.727
119,2000,2,0,0,2.495,0,3.487,2.658,0,1.948,1.933,2.566,2.052,0,2.813,0,1.727
119,2000,3,0,0,2.474,0,3.312,2.65,0,2.054,2.16,2.579,2.173,0,2.922,0,1.81
119,2000,4,0,0,2.261,0,2.95,2.343,0,1.885,1.94,2.276,1.949,0,2.822,0,1.7
119,2000,5,0,0,1.675,0,2.227,1.696,0,1.41,1.393,1.629,1.388,0,1.971,0,1.337
119,2000,6,0,0,1.14,0,1.572,1.194,0,0.998,1.078,1.149,1.012,0,1.212,0,1.005
119,2000,7,0,0,0.829,0,1.096,0.885,0,0.81,0.853,0.849,0.783,0,0.878,0,0.835
119,2000,8,0,0,0.7,0,0.855,0.731,0,0.748,0.752,0.708,0.7,0,0.594,0,0.79
119,2000,9,0,0,0.656,0,0.789,0.702,0,0.796,0.787,0.681,0.682,0,0.556,0,0.842
119,2000,10,0,0,0.73,0,0.959,0.793,0,0.885,0.805,0.754,0.727,0,0.756,0,0.86
119,2000,11,0,0,1.239,0,1.904,1.446,0,1.079,1.091,1.39,1.047,0,1.446,0,1.17
119,2000,12,0,0,2.064,0,2.765,2.393,0,2.015,1.868,2.291,1.704,0,2.212,0,1.865
119,2001,1,0,0,2.263,0,3.046,2.497,0,2.002,1.993,2.418,1.948,0,2.787,0,1.798
119,2001,2,0,0,2.353,0,3.479,2.534,0,1.817,1.923,2.475,1.968,0,2.603,0,1.62
119,2001,3,0,0,2.243,0,2.71,2.263,0,1.712,1.748,2.248,1.923,0,2.484,0,1.5
119,2001,4,0,0,2.2,0,2.774,2.233,0,1.697,1.809,2.206,1.945,0,2.4,0,1.663
119,2001,5,0,0,1.5,0,1.913,1.477,0,1.11,1.258,1.444,1.313,0,1.556,0,1.115
119,2001,6,0,0,0.946,0,1.293,0.969,0,0.775,0.868,0.943,0.856,0,0.922,0,0.842
119,2001,7,0,0,0.726,0,0.963,0.756,0,0.671,0.693,0.717,0.72,0,0.641,0,0.717
119,2001,8,0,0,0.646,0,0.819,0.696,0,0.715,0.703,0.658,0.647,0,0.475,0,0.723
119,2001,9,0,0,0.623,0,0.765,0.671,0,0.733,0.727,0.64,0.6,0,0.497,0,0.73
119,2001,10,0,0,0.719,0,0.919,0.812,0,0.91,0.816,0.745,0.694,0,0.717,0,0.89
119,2001,11,0,0,0.891,0,1.208,0.971,0,1.075,0.823,0.884,0.778,0,0.7,0,1.067
119,2001,12,0,0,1.128,0,1.87,1.19,0,1.123,0.828,1.075,0.879,0,0.766,0,1.108
119,2002,1,0,0,2.021,0,2.307,2.173,0,1.896,1.797,2.098,1.819,0,2.428,0,1.663
119,2002,2,0,0,2.338,0,2.941,2.536,0,1.862,1.923,2.455,2.007,0,2.709,0,1.692
119,2002,3,0,0,2.599,0,3.071,2.782,0,2.204,2.235,2.729,2.295,0,2.634,0,2.055
119,2002,4,0,0,2.436,0,3.114,2.602,0,2.179,2.033,2.508,2.127,0,2.642,0,1.873
119,2002,5,0,0,1.696,0,2.252,1.748,0,1.506,1.408,1.693,1.427,0,1.919,0,1.365
119,2002,6,0,0,1.255,0,1.785,1.304,0,1.127,1.08,1.248,1.096,0,1.284,0,1.072
119,2002,7,0,0,0.929,0,1.42,0.999,0,0.896,0.875,0.944,0.899,0,0.919,0,0.887
119,2002,8,0,0,0.754,0,1.21,0.831,0,0.831,0.772,0.777,0.747,0,0.731,0,0.84
119,2002,9,0,0,0.718,0,1.181,0.79,0,0.804,0.758,0.743,0.669,0,0.659,0,0.83
119,2002,10,0,0,0.777,0,1.296,0.838,0,0.89,0.807,0.782,0.749,0,0.65,0,0.907
119,2002,11,0,0,1.206,0,1.937,1.381,0,1.263,1.265,1.314,1.132,0,1.153,0,1.237
119,2002,12,0,0,1.687,0,2.286,1.912,0,1.629,1.432,1.819,1.366,0,1.722,0,1.525
119,2003,1,0,0,2.148,0,3.417,2.353,0,2.21,2.238,2.297,2.062,0,2.384,0,1.81
119,2003,2,0,0,2.269,0,2.807,2.364,0,2.083,2.063,2.268,2.092,0,2.341,0,1.885
119,2003,3,0,0,2.375,0,2.761,2.377,0,1.865,2.03,2.315,2.06,0,2.041,0,1.78
119,2003,4,0,0,2.194,0,2.868,2.345,0,1.951,2.038,2.264,1.922,0,2.487,0,1.733
119,2003,5,0,0,1.485,0,1.987,1.53,0,1.298,1.268,1.47,1.3,0,1.709,0,1.24
119,2003,6,0,0,1.071,0,1.454,1.115,0,0.983,1.04,1.066,0.993,0,1.166,0,0.938
119,2003,7,0,0,0.789,0,1.172,0.853,0,0.827,0.818,0.801,0.76,0,0.897,0,0.853
119,2003,8,0,0,0.677,0,0.996,0.749,0,0.81,0.757,0.717,0.678,0,0.672,0,0.815
119,2003,9,0,0,0.623,0,0.894,0.676,0,0.777,0.725,0.653,0.629,0,0.6,0,0.762
119,2003,10,0,0,0.672,0,0.933,0.737,0,0.831,0.749,0.707,0.651,0,0.65,0,0.837
119,2003,11,0,0,0.712,0,1.116,0.808,0,0.971,0.817,0.75,0.67,0,0.697,0,0.993
119,2003,12,0,0,0.914,0,1.358,1.112,0,1.315,0.965,1.004,0.828,0,0.816,0,1.24
119,2004,1,0,0,1.812,0,2.033,2.015,0,1.785,1.807,1.948,1.525,0,1.447,0,1.528
119,2004,2,0,0,2.161,0,2.56,2.318,0,2.094,2.117,2.263,1.912,0,1.938,0,1.855
119,2004,3,0,0,2.594,0,3.667,2.74,0,2.196,2.128,2.62,2.281,0,2.481,0,2.05
119,2004,4,0,0,2.135,0,2.918,2.172,0,1.725,1.735,2.098,1.819,0,2.244,0,1.555
119,2004,5,0,0,1.47,0,2.158,1.533,0,1.3,1.313,1.441,1.269,0,1.396,0,1.28
119,2004,6,0,0,1.01,0,1.443,1.054,0,0.956,0.937,0.997,0.927,0,1.025,0,0.993
119,2004,7,0,0,0.768,0,1.04,0.82,0,0.819,0.76,0.762,0.766,0,0.8,0,0.855
119,2004,8,0,0,0.66,0,0.86,0.714,0,0.767,0.718,0.668,0.668,0,0.644,0,0.827
119,2004,9,0,0,0.634,0,0.813,0.677,0,0.725,0.688,0.653,0.606,0,0.6,0,0.74
119,2004,10,0,0,0.679,0,0.91,0.763,0,0.894,0.795,0.716,0.661,0,0.569,0,0.887
119,2004,11,0,0,0.957,0,1.34,1.104,0,1.113,1.1,1.035,0.845,0,0.671,0,1.017
119,2004,12,0,0,1.36,0,1.702,1.526,0,1.187,1.27,1.435,1.141,0,0.881,0,0.977
119,2005,1,0,0,2.342,0,2.856,2.667,0,2.337,2.377,2.551,2.05,0,2.409,0,1.903
119,2005,2,0,0,2.455,0,2.977,2.66,0,2.306,2.365,2.602,2.148,0,2.544,0,2.075
